SOUNDLEVEL,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
85.668,55406,2018-08-16 22:59:25:002
85.668,55411,2018-08-16 22:59:25:007
85.668,55415,2018-08-16 22:59:25:011
85.668,55421,2018-08-16 22:59:25:017
85.668,55425,2018-08-16 22:59:25:021
85.668,55431,2018-08-16 22:59:25:027
85.668,55436,2018-08-16 22:59:25:032
85.668,55441,2018-08-16 22:59:25:037
85.668,55446,2018-08-16 22:59:25:042
85.668,55451,2018-08-16 22:59:25:047
85.668,55455,2018-08-16 22:59:25:051
85.668,55460,2018-08-16 22:59:25:056
85.668,55466,2018-08-16 22:59:25:062
85.668,55471,2018-08-16 22:59:25:067
85.668,55475,2018-08-16 22:59:25:071
85.668,55480,2018-08-16 22:59:25:076
85.668,55486,2018-08-16 22:59:25:082
85.668,55491,2018-08-16 22:59:25:087
85.668,55495,2018-08-16 22:59:25:091
85.668,55501,2018-08-16 22:59:25:097
85.668,55506,2018-08-16 22:59:25:102
85.668,55511,2018-08-16 22:59:25:107
85.668,55516,2018-08-16 22:59:25:112
85.668,55521,2018-08-16 22:59:25:117
85.668,55526,2018-08-16 22:59:25:122
85.668,55530,2018-08-16 22:59:25:126
85.668,55536,2018-08-16 22:59:25:132
85.668,55540,2018-08-16 22:59:25:136
85.668,55546,2018-08-16 22:59:25:142
85.668,55551,2018-08-16 22:59:25:147
85.668,55555,2018-08-16 22:59:25:151
85.668,55561,2018-08-16 22:59:25:157
85.668,55566,2018-08-16 22:59:25:162
85.668,55571,2018-08-16 22:59:25:167
85.668,55576,2018-08-16 22:59:25:172
85.668,55581,2018-08-16 22:59:25:177
85.668,55586,2018-08-16 22:59:25:182
85.668,55591,2018-08-16 22:59:25:187
85.668,55596,2018-08-16 22:59:25:192
85.668,55600,2018-08-16 22:59:25:196
85.668,55606,2018-08-16 22:59:25:202
85.668,55611,2018-08-16 22:59:25:207
85.668,55616,2018-08-16 22:59:25:212
85.668,55621,2018-08-16 22:59:25:217
85.668,55626,2018-08-16 22:59:25:222
85.668,55631,2018-08-16 22:59:25:227
88.569,55636,2018-08-16 22:59:25:232
88.569,55641,2018-08-16 22:59:25:237
88.569,55645,2018-08-16 22:59:25:241
88.569,55652,2018-08-16 22:59:25:248
88.569,55656,2018-08-16 22:59:25:252
88.569,55663,2018-08-16 22:59:25:259
88.569,55666,2018-08-16 22:59:25:262
88.569,55670,2018-08-16 22:59:25:266
88.569,55675,2018-08-16 22:59:25:271
88.569,55680,2018-08-16 22:59:25:276
88.569,55685,2018-08-16 22:59:25:281
88.569,55691,2018-08-16 22:59:25:287
88.569,55696,2018-08-16 22:59:25:292
88.569,55701,2018-08-16 22:59:25:297
88.569,55706,2018-08-16 22:59:25:302
88.569,55711,2018-08-16 22:59:25:307
88.569,55716,2018-08-16 22:59:25:312
88.569,55720,2018-08-16 22:59:25:316
88.569,55726,2018-08-16 22:59:25:322
88.569,55731,2018-08-16 22:59:25:327
88.569,55736,2018-08-16 22:59:25:332
88.569,55741,2018-08-16 22:59:25:337
88.569,55746,2018-08-16 22:59:25:342
88.569,55751,2018-08-16 22:59:25:347
88.569,55755,2018-08-16 22:59:25:351
88.569,55762,2018-08-16 22:59:25:358
88.569,55766,2018-08-16 22:59:25:362
88.569,55771,2018-08-16 22:59:25:367
88.569,55776,2018-08-16 22:59:25:372
88.569,55781,2018-08-16 22:59:25:377
88.569,55786,2018-08-16 22:59:25:382
88.569,55791,2018-08-16 22:59:25:387
88.569,55795,2018-08-16 22:59:25:391
88.569,55801,2018-08-16 22:59:25:397
88.569,55806,2018-08-16 22:59:25:402
88.569,55811,2018-08-16 22:59:25:407
88.569,55816,2018-08-16 22:59:25:412
88.569,55821,2018-08-16 22:59:25:417
88.569,55826,2018-08-16 22:59:25:422
88.569,55831,2018-08-16 22:59:25:427
88.569,55836,2018-08-16 22:59:25:432
88.569,55840,2018-08-16 22:59:25:436
88.569,55846,2018-08-16 22:59:25:442
88.569,55851,2018-08-16 22:59:25:447
88.569,55855,2018-08-16 22:59:25:451
88.569,55861,2018-08-16 22:59:25:457
88.569,55865,2018-08-16 22:59:25:461
88.569,55871,2018-08-16 22:59:25:467
88.569,55876,2018-08-16 22:59:25:472
88.569,55881,2018-08-16 22:59:25:477
88.569,55886,2018-08-16 22:59:25:482
88.569,55891,2018-08-16 22:59:25:487
88.569,55896,2018-08-16 22:59:25:492
88.569,55901,2018-08-16 22:59:25:497
88.569,55906,2018-08-16 22:59:25:502
88.569,55910,2018-08-16 22:59:25:506
88.569,55915,2018-08-16 22:59:25:511
88.569,55921,2018-08-16 22:59:25:517
88.569,55925,2018-08-16 22:59:25:521
88.569,55930,2018-08-16 22:59:25:526
88.569,55936,2018-08-16 22:59:25:532
88.569,55940,2018-08-16 22:59:25:536
88.569,55946,2018-08-16 22:59:25:542
88.569,55951,2018-08-16 22:59:25:547
88.569,55955,2018-08-16 22:59:25:551
88.569,55961,2018-08-16 22:59:25:557
87.471,55965,2018-08-16 22:59:25:561
87.471,55971,2018-08-16 22:59:25:567
87.471,55975,2018-08-16 22:59:25:571
87.471,55982,2018-08-16 22:59:25:578
87.471,55986,2018-08-16 22:59:25:582
87.471,55993,2018-08-16 22:59:25:589
87.471,55996,2018-08-16 22:59:25:592
87.471,56000,2018-08-16 22:59:25:596
87.471,56006,2018-08-16 22:59:25:602
87.471,56011,2018-08-16 22:59:25:607
87.471,56016,2018-08-16 22:59:25:612
87.471,56021,2018-08-16 22:59:25:617
87.471,56026,2018-08-16 22:59:25:622
87.471,56031,2018-08-16 22:59:25:627
87.471,56036,2018-08-16 22:59:25:632
87.471,56040,2018-08-16 22:59:25:636
87.471,56045,2018-08-16 22:59:25:641
87.471,56050,2018-08-16 22:59:25:646
87.471,56056,2018-08-16 22:59:25:652
87.471,56061,2018-08-16 22:59:25:657
87.471,56065,2018-08-16 22:59:25:661
87.471,56071,2018-08-16 22:59:25:667
87.471,56076,2018-08-16 22:59:25:672
87.471,56081,2018-08-16 22:59:25:677
87.471,56086,2018-08-16 22:59:25:682
87.471,56091,2018-08-16 22:59:25:687
87.471,56096,2018-08-16 22:59:25:692
87.471,56100,2018-08-16 22:59:25:696
87.471,56106,2018-08-16 22:59:25:702
87.471,56111,2018-08-16 22:59:25:707
87.471,56116,2018-08-16 22:59:25:712
87.471,56121,2018-08-16 22:59:25:717
87.471,56126,2018-08-16 22:59:25:722
87.471,56130,2018-08-16 22:59:25:726
87.471,56135,2018-08-16 22:59:25:731
87.471,56141,2018-08-16 22:59:25:737
87.471,56145,2018-08-16 22:59:25:741
87.471,56152,2018-08-16 22:59:25:748
87.471,56156,2018-08-16 22:59:25:752
87.471,56161,2018-08-16 22:59:25:757
87.471,56166,2018-08-16 22:59:25:762
87.471,56171,2018-08-16 22:59:25:767
87.471,56176,2018-08-16 22:59:25:772
87.471,56181,2018-08-16 22:59:25:777
87.471,56186,2018-08-16 22:59:25:782
87.471,56191,2018-08-16 22:59:25:787
87.471,56195,2018-08-16 22:59:25:791
87.471,56201,2018-08-16 22:59:25:797
87.471,56206,2018-08-16 22:59:25:802
87.471,56211,2018-08-16 22:59:25:807
87.471,56216,2018-08-16 22:59:25:812
87.471,56220,2018-08-16 22:59:25:816
87.471,56225,2018-08-16 22:59:25:821
87.471,56230,2018-08-16 22:59:25:826
87.471,56236,2018-08-16 22:59:25:832
87.471,56240,2018-08-16 22:59:25:836
87.471,56246,2018-08-16 22:59:25:842
87.471,56251,2018-08-16 22:59:25:847
87.471,56256,2018-08-16 22:59:25:852
87.471,56261,2018-08-16 22:59:25:857
87.471,56267,2018-08-16 22:59:25:863
87.471,56271,2018-08-16 22:59:25:867
87.471,56276,2018-08-16 22:59:25:872
87.471,56280,2018-08-16 22:59:25:876
86.691,56285,2018-08-16 22:59:25:881
86.691,56291,2018-08-16 22:59:25:887
86.691,56296,2018-08-16 22:59:25:892
86.691,56303,2018-08-16 22:59:25:899
86.691,56306,2018-08-16 22:59:25:902
86.691,56313,2018-08-16 22:59:25:909
86.691,56316,2018-08-16 22:59:25:912
86.691,56321,2018-08-16 22:59:25:917
86.691,56326,2018-08-16 22:59:25:922
86.691,56331,2018-08-16 22:59:25:927
86.691,56335,2018-08-16 22:59:25:931
86.691,56341,2018-08-16 22:59:25:937
86.691,56346,2018-08-16 22:59:25:942
86.691,56351,2018-08-16 22:59:25:947
86.691,56356,2018-08-16 22:59:25:952
86.691,56360,2018-08-16 22:59:25:956
86.691,56366,2018-08-16 22:59:25:962
86.691,56370,2018-08-16 22:59:25:966
86.691,56375,2018-08-16 22:59:25:971
86.691,56380,2018-08-16 22:59:25:976
86.691,56386,2018-08-16 22:59:25:982
86.691,56391,2018-08-16 22:59:25:987
86.691,56396,2018-08-16 22:59:25:992
86.691,56401,2018-08-16 22:59:25:997
86.691,56406,2018-08-16 22:59:26:002
86.691,56410,2018-08-16 22:59:26:006
86.691,56416,2018-08-16 22:59:26:012
86.691,56422,2018-08-16 22:59:26:018
86.691,56426,2018-08-16 22:59:26:022
86.691,56430,2018-08-16 22:59:26:026
86.691,56435,2018-08-16 22:59:26:031
86.691,56441,2018-08-16 22:59:26:037
86.691,56445,2018-08-16 22:59:26:041
86.691,56451,2018-08-16 22:59:26:047
86.691,56456,2018-08-16 22:59:26:052
86.691,56460,2018-08-16 22:59:26:056
86.691,56466,2018-08-16 22:59:26:062
86.691,56471,2018-08-16 22:59:26:067
86.691,56476,2018-08-16 22:59:26:072
86.691,56480,2018-08-16 22:59:26:076
86.691,56486,2018-08-16 22:59:26:082
86.691,56491,2018-08-16 22:59:26:087
86.691,56496,2018-08-16 22:59:26:092
86.691,56501,2018-08-16 22:59:26:097
86.691,56506,2018-08-16 22:59:26:102
86.691,56511,2018-08-16 22:59:26:107
86.691,56515,2018-08-16 22:59:26:111
86.691,56521,2018-08-16 22:59:26:117
86.691,56526,2018-08-16 22:59:26:122
86.691,56532,2018-08-16 22:59:26:128
86.691,56536,2018-08-16 22:59:26:132
86.691,56540,2018-08-16 22:59:26:136
86.691,56545,2018-08-16 22:59:26:141
86.691,56551,2018-08-16 22:59:26:147
86.691,56556,2018-08-16 22:59:26:152
86.691,56561,2018-08-16 22:59:26:157
86.691,56566,2018-08-16 22:59:26:162
86.691,56571,2018-08-16 22:59:26:167
86.691,56575,2018-08-16 22:59:26:171
86.691,56581,2018-08-16 22:59:26:177
86.691,56586,2018-08-16 22:59:26:182
86.691,56591,2018-08-16 22:59:26:187
86.691,56596,2018-08-16 22:59:26:192
86.691,56600,2018-08-16 22:59:26:196
86.691,56606,2018-08-16 22:59:26:202
86.691,56611,2018-08-16 22:59:26:207
86.691,56616,2018-08-16 22:59:26:212
87.685,56623,2018-08-16 22:59:26:219
87.685,56626,2018-08-16 22:59:26:222
87.685,56631,2018-08-16 22:59:26:227
87.685,56636,2018-08-16 22:59:26:232
87.685,56640,2018-08-16 22:59:26:236
87.685,56646,2018-08-16 22:59:26:242
87.685,56650,2018-08-16 22:59:26:246
87.685,56656,2018-08-16 22:59:26:252
87.685,56660,2018-08-16 22:59:26:256
87.685,56665,2018-08-16 22:59:26:261
87.685,56671,2018-08-16 22:59:26:267
87.685,56676,2018-08-16 22:59:26:272
87.685,56681,2018-08-16 22:59:26:277
87.685,56686,2018-08-16 22:59:26:282
87.685,56691,2018-08-16 22:59:26:287
87.685,56696,2018-08-16 22:59:26:292
87.685,56701,2018-08-16 22:59:26:297
87.685,56706,2018-08-16 22:59:26:302
87.685,56710,2018-08-16 22:59:26:306
87.685,56716,2018-08-16 22:59:26:312
87.685,56722,2018-08-16 22:59:26:318
87.685,56726,2018-08-16 22:59:26:322
87.685,56732,2018-08-16 22:59:26:328
87.685,56735,2018-08-16 22:59:26:331
87.685,56741,2018-08-16 22:59:26:337
87.685,56746,2018-08-16 22:59:26:342
87.685,56751,2018-08-16 22:59:26:347
87.685,56756,2018-08-16 22:59:26:352
87.685,56760,2018-08-16 22:59:26:356
87.685,56766,2018-08-16 22:59:26:362
87.685,56771,2018-08-16 22:59:26:367
87.685,56776,2018-08-16 22:59:26:372
87.685,56781,2018-08-16 22:59:26:377
87.685,56786,2018-08-16 22:59:26:382
87.685,56791,2018-08-16 22:59:26:387
87.685,56796,2018-08-16 22:59:26:392
87.685,56801,2018-08-16 22:59:26:397
87.685,56806,2018-08-16 22:59:26:402
87.685,56812,2018-08-16 22:59:26:408
87.685,56815,2018-08-16 22:59:26:411
87.685,56820,2018-08-16 22:59:26:416
87.685,56826,2018-08-16 22:59:26:422
87.685,56830,2018-08-16 22:59:26:426
87.685,56836,2018-08-16 22:59:26:432
87.685,56840,2018-08-16 22:59:26:436
87.685,56846,2018-08-16 22:59:26:442
87.685,56850,2018-08-16 22:59:26:446
87.685,56855,2018-08-16 22:59:26:451
87.685,56860,2018-08-16 22:59:26:456
87.685,56866,2018-08-16 22:59:26:462
87.685,56871,2018-08-16 22:59:26:467
87.685,56876,2018-08-16 22:59:26:472
87.685,56881,2018-08-16 22:59:26:477
87.685,56886,2018-08-16 22:59:26:482
87.685,56891,2018-08-16 22:59:26:487
87.685,56895,2018-08-16 22:59:26:491
87.685,56901,2018-08-16 22:59:26:497
87.685,56906,2018-08-16 22:59:26:502
87.685,56910,2018-08-16 22:59:26:506
87.685,56916,2018-08-16 22:59:26:512
87.685,56921,2018-08-16 22:59:26:517
87.685,56926,2018-08-16 22:59:26:522
87.685,56931,2018-08-16 22:59:26:527
86.358,56935,2018-08-16 22:59:26:531
86.358,56941,2018-08-16 22:59:26:537
86.358,56945,2018-08-16 22:59:26:541
86.358,56953,2018-08-16 22:59:26:549
86.358,56955,2018-08-16 22:59:26:551
86.358,56961,2018-08-16 22:59:26:557
86.358,56966,2018-08-16 22:59:26:562
86.358,56970,2018-08-16 22:59:26:566
86.358,56975,2018-08-16 22:59:26:571
86.358,56981,2018-08-16 22:59:26:577
86.358,56986,2018-08-16 22:59:26:582
86.358,56990,2018-08-16 22:59:26:586
86.358,56995,2018-08-16 22:59:26:591
86.358,57001,2018-08-16 22:59:26:597
86.358,57011,2018-08-16 22:59:26:607
86.358,57014,2018-08-16 22:59:26:610
86.358,57016,2018-08-16 22:59:26:612
86.358,57020,2018-08-16 22:59:26:616
86.358,57026,2018-08-16 22:59:26:622
86.358,57032,2018-08-16 22:59:26:628
86.358,57035,2018-08-16 22:59:26:631
86.358,57041,2018-08-16 22:59:26:637
86.358,57046,2018-08-16 22:59:26:642
86.358,57050,2018-08-16 22:59:26:646
86.358,57056,2018-08-16 22:59:26:652
86.358,57061,2018-08-16 22:59:26:657
86.358,57065,2018-08-16 22:59:26:661
86.358,57071,2018-08-16 22:59:26:667
86.358,57076,2018-08-16 22:59:26:672
86.358,57081,2018-08-16 22:59:26:677
86.358,57086,2018-08-16 22:59:26:682
86.358,57091,2018-08-16 22:59:26:687
86.358,57095,2018-08-16 22:59:26:691
86.358,57101,2018-08-16 22:59:26:697
86.358,57106,2018-08-16 22:59:26:702
86.358,57110,2018-08-16 22:59:26:706
86.358,57116,2018-08-16 22:59:26:712
86.358,57123,2018-08-16 22:59:26:719
86.358,57126,2018-08-16 22:59:26:722
86.358,57130,2018-08-16 22:59:26:726
86.358,57136,2018-08-16 22:59:26:732
86.358,57140,2018-08-16 22:59:26:736
86.358,57145,2018-08-16 22:59:26:741
86.358,57151,2018-08-16 22:59:26:747
86.358,57155,2018-08-16 22:59:26:751
86.358,57161,2018-08-16 22:59:26:757
86.358,57165,2018-08-16 22:59:26:761
86.358,57171,2018-08-16 22:59:26:767
86.358,57175,2018-08-16 22:59:26:771
86.358,57181,2018-08-16 22:59:26:777
86.358,57186,2018-08-16 22:59:26:782
86.358,57191,2018-08-16 22:59:26:787
86.358,57196,2018-08-16 22:59:26:792
86.358,57201,2018-08-16 22:59:26:797
86.358,57205,2018-08-16 22:59:26:801
86.358,57211,2018-08-16 22:59:26:807
86.358,57216,2018-08-16 22:59:26:812
86.358,57223,2018-08-16 22:59:26:819
86.358,57226,2018-08-16 22:59:26:822
86.358,57230,2018-08-16 22:59:26:826
86.358,57236,2018-08-16 22:59:26:832
86.358,57241,2018-08-16 22:59:26:837
86.358,57246,2018-08-16 22:59:26:842
86.358,57250,2018-08-16 22:59:26:846
86.358,57256,2018-08-16 22:59:26:852
86.358,57261,2018-08-16 22:59:26:857
87.853,57265,2018-08-16 22:59:26:861
87.853,57271,2018-08-16 22:59:26:867
87.853,57275,2018-08-16 22:59:26:871
87.853,57280,2018-08-16 22:59:26:876
87.853,57286,2018-08-16 22:59:26:882
87.853,57293,2018-08-16 22:59:26:889
87.853,57296,2018-08-16 22:59:26:892
87.853,57300,2018-08-16 22:59:26:896
87.853,57305,2018-08-16 22:59:26:901
87.853,57311,2018-08-16 22:59:26:907
87.853,57315,2018-08-16 22:59:26:911
87.853,57321,2018-08-16 22:59:26:917
87.853,57325,2018-08-16 22:59:26:921
87.853,57331,2018-08-16 22:59:26:927
87.853,57336,2018-08-16 22:59:26:932
87.853,57340,2018-08-16 22:59:26:936
87.853,57345,2018-08-16 22:59:26:941
87.853,57351,2018-08-16 22:59:26:947
87.853,57355,2018-08-16 22:59:26:951
87.853,57361,2018-08-16 22:59:26:957
87.853,57366,2018-08-16 22:59:26:962
87.853,57371,2018-08-16 22:59:26:967
87.853,57375,2018-08-16 22:59:26:971
87.853,57381,2018-08-16 22:59:26:977
87.853,57386,2018-08-16 22:59:26:982
87.853,57391,2018-08-16 22:59:26:987
87.853,57396,2018-08-16 22:59:26:992
87.853,57400,2018-08-16 22:59:26:996
87.853,57406,2018-08-16 22:59:27:002
87.853,57411,2018-08-16 22:59:27:007
87.853,57418,2018-08-16 22:59:27:014
87.853,57420,2018-08-16 22:59:27:016
87.853,57426,2018-08-16 22:59:27:022
87.853,57431,2018-08-16 22:59:27:027
87.853,57435,2018-08-16 22:59:27:031
87.853,57440,2018-08-16 22:59:27:036
87.853,57445,2018-08-16 22:59:27:041
87.853,57451,2018-08-16 22:59:27:047
87.853,57457,2018-08-16 22:59:27:053
87.853,57461,2018-08-16 22:59:27:057
87.853,57466,2018-08-16 22:59:27:062
87.853,57471,2018-08-16 22:59:27:067
87.853,57476,2018-08-16 22:59:27:072
87.853,57481,2018-08-16 22:59:27:077
87.853,57486,2018-08-16 22:59:27:082
87.853,57491,2018-08-16 22:59:27:087
87.853,57496,2018-08-16 22:59:27:092
87.853,57501,2018-08-16 22:59:27:097
87.853,57506,2018-08-16 22:59:27:102
87.853,57511,2018-08-16 22:59:27:107
87.853,57516,2018-08-16 22:59:27:112
87.853,57522,2018-08-16 22:59:27:118
87.853,57526,2018-08-16 22:59:27:122
87.853,57531,2018-08-16 22:59:27:127
87.853,57535,2018-08-16 22:59:27:131
87.853,57541,2018-08-16 22:59:27:137
87.853,57545,2018-08-16 22:59:27:141
87.853,57550,2018-08-16 22:59:27:146
87.853,57555,2018-08-16 22:59:27:151
87.853,57560,2018-08-16 22:59:27:156
87.853,57566,2018-08-16 22:59:27:162
87.853,57570,2018-08-16 22:59:27:166
87.853,57576,2018-08-16 22:59:27:172
87.853,57581,2018-08-16 22:59:27:177
85.507,57586,2018-08-16 22:59:27:182
85.507,57590,2018-08-16 22:59:27:186
85.507,57596,2018-08-16 22:59:27:192
85.507,57602,2018-08-16 22:59:27:198
85.507,57606,2018-08-16 22:59:27:202
85.507,57613,2018-08-16 22:59:27:209
85.507,57617,2018-08-16 22:59:27:213
85.507,57621,2018-08-16 22:59:27:217
85.507,57625,2018-08-16 22:59:27:221
85.507,57630,2018-08-16 22:59:27:226
85.507,57636,2018-08-16 22:59:27:232
85.507,57641,2018-08-16 22:59:27:237
85.507,57646,2018-08-16 22:59:27:242
85.507,57650,2018-08-16 22:59:27:246
85.507,57656,2018-08-16 22:59:27:252
85.507,57661,2018-08-16 22:59:27:257
85.507,57666,2018-08-16 22:59:27:262
85.507,57671,2018-08-16 22:59:27:267
85.507,57676,2018-08-16 22:59:27:272
85.507,57681,2018-08-16 22:59:27:277
85.507,57686,2018-08-16 22:59:27:282
85.507,57691,2018-08-16 22:59:27:287
85.507,57696,2018-08-16 22:59:27:292
85.507,57701,2018-08-16 22:59:27:297
85.507,57705,2018-08-16 22:59:27:301
85.507,57710,2018-08-16 22:59:27:306
85.507,57716,2018-08-16 22:59:27:312
85.507,57722,2018-08-16 22:59:27:318
85.507,57727,2018-08-16 22:59:27:323
85.507,57731,2018-08-16 22:59:27:327
85.507,57735,2018-08-16 22:59:27:331
85.507,57741,2018-08-16 22:59:27:337
85.507,57745,2018-08-16 22:59:27:341
85.507,57751,2018-08-16 22:59:27:347
85.507,57755,2018-08-16 22:59:27:351
85.507,57761,2018-08-16 22:59:27:357
85.507,57766,2018-08-16 22:59:27:362
85.507,57770,2018-08-16 22:59:27:366
85.507,57775,2018-08-16 22:59:27:371
85.507,57781,2018-08-16 22:59:27:377
85.507,57786,2018-08-16 22:59:27:382
85.507,57791,2018-08-16 22:59:27:387
85.507,57795,2018-08-16 22:59:27:391
85.507,57801,2018-08-16 22:59:27:397
85.507,57805,2018-08-16 22:59:27:401
85.507,57810,2018-08-16 22:59:27:406
85.507,57815,2018-08-16 22:59:27:411
85.507,57821,2018-08-16 22:59:27:417
85.507,57826,2018-08-16 22:59:27:422
85.507,57830,2018-08-16 22:59:27:426
85.507,57836,2018-08-16 22:59:27:432
85.507,57840,2018-08-16 22:59:27:436
85.507,57846,2018-08-16 22:59:27:442
85.507,57851,2018-08-16 22:59:27:447
85.507,57856,2018-08-16 22:59:27:452
85.507,57861,2018-08-16 22:59:27:457
85.507,57866,2018-08-16 22:59:27:462
85.507,57870,2018-08-16 22:59:27:466
85.507,57876,2018-08-16 22:59:27:472
85.507,57880,2018-08-16 22:59:27:476
85.507,57886,2018-08-16 22:59:27:482
85.507,57891,2018-08-16 22:59:27:487
85.507,57895,2018-08-16 22:59:27:491
85.507,57900,2018-08-16 22:59:27:496
85.507,57906,2018-08-16 22:59:27:502
85.507,57911,2018-08-16 22:59:27:507
85.507,57916,2018-08-16 22:59:27:512
85.507,57921,2018-08-16 22:59:27:517
85.507,57926,2018-08-16 22:59:27:522
85.507,57931,2018-08-16 22:59:27:527
86.779,57936,2018-08-16 22:59:27:532
86.779,57941,2018-08-16 22:59:27:537
86.779,57946,2018-08-16 22:59:27:542
86.779,57952,2018-08-16 22:59:27:548
86.779,57956,2018-08-16 22:59:27:552
86.779,57961,2018-08-16 22:59:27:557
86.779,57966,2018-08-16 22:59:27:562
86.779,57971,2018-08-16 22:59:27:567
86.779,57975,2018-08-16 22:59:27:571
86.779,57980,2018-08-16 22:59:27:576
86.779,57985,2018-08-16 22:59:27:581
86.779,57990,2018-08-16 22:59:27:586
86.779,57996,2018-08-16 22:59:27:592
86.779,58000,2018-08-16 22:59:27:596
86.779,58007,2018-08-16 22:59:27:603
86.779,58011,2018-08-16 22:59:27:607
86.779,58015,2018-08-16 22:59:27:611
86.779,58021,2018-08-16 22:59:27:617
86.779,58026,2018-08-16 22:59:27:622
86.779,58031,2018-08-16 22:59:27:627
86.779,58036,2018-08-16 22:59:27:632
86.779,58041,2018-08-16 22:59:27:637
86.779,58045,2018-08-16 22:59:27:641
86.779,58051,2018-08-16 22:59:27:647
86.779,58056,2018-08-16 22:59:27:652
86.779,58061,2018-08-16 22:59:27:657
86.779,58065,2018-08-16 22:59:27:661
86.779,58070,2018-08-16 22:59:27:666
86.779,58076,2018-08-16 22:59:27:672
86.779,58080,2018-08-16 22:59:27:676
86.779,58086,2018-08-16 22:59:27:682
86.779,58091,2018-08-16 22:59:27:687
86.779,58095,2018-08-16 22:59:27:691
86.779,58101,2018-08-16 22:59:27:697
86.779,58105,2018-08-16 22:59:27:701
86.779,58110,2018-08-16 22:59:27:706
86.779,58116,2018-08-16 22:59:27:712
86.779,58121,2018-08-16 22:59:27:717
86.779,58126,2018-08-16 22:59:27:722
86.779,58131,2018-08-16 22:59:27:727
86.779,58135,2018-08-16 22:59:27:731
86.779,58140,2018-08-16 22:59:27:736
86.779,58146,2018-08-16 22:59:27:742
86.779,58151,2018-08-16 22:59:27:747
86.779,58156,2018-08-16 22:59:27:752
86.779,58161,2018-08-16 22:59:27:757
86.779,58166,2018-08-16 22:59:27:762
86.779,58170,2018-08-16 22:59:27:766
86.779,58175,2018-08-16 22:59:27:771
86.779,58181,2018-08-16 22:59:27:777
86.779,58185,2018-08-16 22:59:27:781
86.779,58191,2018-08-16 22:59:27:787
86.779,58197,2018-08-16 22:59:27:793
86.779,58200,2018-08-16 22:59:27:796
86.779,58206,2018-08-16 22:59:27:802
86.779,58211,2018-08-16 22:59:27:807
86.779,58216,2018-08-16 22:59:27:812
86.779,58221,2018-08-16 22:59:27:817
86.779,58226,2018-08-16 22:59:27:822
86.779,58231,2018-08-16 22:59:27:827
86.779,58236,2018-08-16 22:59:27:832
72.733,58241,2018-08-16 22:59:27:837
72.733,58245,2018-08-16 22:59:27:841
72.733,58253,2018-08-16 22:59:27:849
72.733,58255,2018-08-16 22:59:27:851
72.733,58260,2018-08-16 22:59:27:856
72.733,58265,2018-08-16 22:59:27:861
72.733,58270,2018-08-16 22:59:27:866
72.733,58276,2018-08-16 22:59:27:872
72.733,58281,2018-08-16 22:59:27:877
72.733,58286,2018-08-16 22:59:27:882
72.733,58290,2018-08-16 22:59:27:886
72.733,58295,2018-08-16 22:59:27:891
