ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR_X,LINEAR_Y,LINEAR_Z,GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time  ,Date
-2.45445,2.63272,11.0851,0.30256,3.32365,9.22129,-2.7071,-0.64588,1.32885,-0.27382,0.2049,0.06331,4384,-7.417,-39.752,3.558,169.435,-21.767,-2.723,5,55.2443,,,,NaN,,,,0 / 0,50018,2018-08-09 08:43:47:902
-3.26862,1.63191,7.83743,0.57369,2.34019,9.50604,0.1267,-0.25186,-1.71979,0.23053,-0.05472,-0.19365,2400,-8.778,-37.297,0.659,165.913,-13.806,-3.454,5,54.8312,,,,NaN,,,,0 / 0,50518,2018-08-09 08:43:48:402
-2.56871,2.24329,8.0809,0.31585,3.80474,9.03297,-0.44696,-1.58219,-4.27404,0.38243,0.06114,-0.2193,2572,-17.323,-33.691,2.841,152.275,-21.244,-2.188,5,60.7633,,,,NaN,,,,0 / 0,51020,2018-08-09 08:43:48:904
-0.7041,2.3378,7.04662,0.17069,2.78516,9.40128,-0.02481,-0.47609,-2.57027,0.25069,-0.48842,-0.79474,1952,-8.943,-36.705,0.966,165.864,-15.993,-1.014,5,54.2901,,,,NaN,,,,0 / 0,51518,2018-08-09 08:43:49:402
-2.88097,1.95316,4.43304,-0.32042,3.91437,8.98584,-1.88852,-2.50868,-4.64708,1.12096,0.13342,0.42209,1532,-11.331,-35.301,6.32,162.796,-20.553,1.565,5,56.3394,,,,NaN,,,,0 / 0,52018,2018-08-09 08:43:49:902
0.86501,2.50829,4.23624,0.34935,3.11634,9.29176,3.74557,-0.11092,-0.18767,0.23358,-0.22412,-0.36876,1250,-16.618,-33.376,1.66,151.733,-18.245,-2.394,5,52.257,,,,NaN,,,,0 / 0,52518,2018-08-09 08:43:50:402
-4.06363,1.05585,10.28111,-2.61559,1.76382,9.28537,2.64941,1.25554,-2.59438,-0.25572,0.79376,0.13295,880,-20.364,-32.898,-5.692,147.202,-10.362,15.732,5,55.7468,,,,NaN,,,,0 / 0,53019,2018-08-09 08:43:50:903
-1.4351,1.89513,5.88908,-2.78619,2.17218,9.14818,0.02654,-1.32475,-0.17031,0.60703,-0.66862,-0.32642,1250,-18.279,-33.809,-5.721,150.474,-9.856,18.463,5,49.1168,,,,NaN,,,,0 / 0,53520,2018-08-09 08:43:51:404
-2.45087,0.69154,7.31938,-2.28671,3.26799,8.95888,-0.0841,-2.46947,-0.46595,0.46408,-0.01419,0.04092,1250,-21.008,-32.129,0.822,147.978,-16.839,13.301,5,60.8696,,,,NaN,,,,0 / 0,54018,2018-08-09 08:43:51:902
1.10069,3.24887,8.86874,-1.33102,3.67213,8.99524,0.75951,-1.84594,5.16643,-0.04822,-0.2738,-0.17654,880,-24.121,-30.661,3.23,143.22,-21.991,8.417,5,61.415,,,,NaN,,,,0 / 0,54519,2018-08-09 08:43:52:403
-2.81577,3.78008,11.44701,-1.19809,3.99346,8.87622,-1.14501,0.7062,0.83624,0.84241,0.44923,0.55811,1250,-20.085,-32.561,7.011,150.991,-24.03,7.687,5,58.5128,,,,NaN,,,,0 / 0,55018,2018-08-09 08:43:52:902
0.34097,5.64827,10.80753,-1.70694,4.07282,8.75608,0.66035,1.39228,4.31113,-0.68962,-0.18503,0.2543,1488,-22.369,-31.607,4.974,148.135,-25.337,11.938,5,53.8884,,,,NaN,,,,0 / 0,55518,2018-08-09 08:43:53:402
-5.85765,4.35675,9.97124,-2.83095,3.28018,8.79753,-2.82428,0.92655,-0.18529,-0.02562,-0.0034,-1.05782,1416,-4.515,-37.413,4.767,175.009,-20.994,17.97,5,49.405,,,,NaN,,,,0 / 0,56019,2018-08-09 08:43:53:903
-4.79643,3.52524,6.69127,-3.01613,4.07444,8.39478,-0.54626,-2.14098,-1.66181,0.23582,0.93895,0.42717,1344,-11.71,-36.528,8.072,167.415,-24.549,19.763,5,57.8583,,,,NaN,,,,0 / 0,56519,2018-08-09 08:43:54:403
0.47856,3.8369,6.59795,-0.09246,2.74454,9.41432,-1.04224,-0.67211,-3.39596,-0.31476,-1.01743,-0.16597,1772,-14.412,-37.622,4.228,160.204,-17.482,4.906,5,53.7957,,,,NaN,,,,0 / 0,57019,2018-08-09 08:43:54:903
-2.61656,0.88716,6.15169,-0.85765,2.07564,9.54602,-1.08378,-1.68888,-2.54054,0.33702,0.59381,-0.77478,4156,-7.768,-39.415,1.796,168.477,-11.566,2.917,5,57.2639,,,,NaN,,,,0 / 0,57518,2018-08-09 08:43:55:402
-2.03271,2.3055,7.89127,-0.19835,2.80762,9.39406,-1.76269,-0.51308,-0.53713,0.61354,-0.20377,-0.67236,5128,-4.947,-39.749,2.364,172.85,-13.43,1.58,5,66.3783,,,,NaN,,,,0 / 0,58018,2018-08-09 08:43:55:902
-0.44806,5.5741,7.40912,-0.21462,4.16522,8.87554,-0.27011,-1.6536,-2.58283,1.18083,-0.91887,0.64301,3444,-0.929,-37.573,11.24,178.924,-25.134,1.385,5,54.0418,,,,NaN,,,,0 / 0,58519,2018-08-09 08:43:56:403
0.24048,3.28416,7.06516,1.8051,2.86795,9.20255,2.06578,1.98552,-2.11325,-0.78552,1.5101,-0.37447,7740,-9.839,-38.899,6.541,163.018,-19.212,-17.189,5,54.9174,,,,NaN,,,,0 / 0,59019,2018-08-09 08:43:56:903
-2.63512,0.42055,4.15428,0.14951,2.96152,9.34759,-2.25947,-2.03563,-5.40457,0.04036,0.52071,-0.12971,7324,-16.187,-37.608,4.239,156.734,-17.577,-0.916,5,57.7758,,,,NaN,,,,0 / 0,59518,2018-08-09 08:43:57:402
-1.05525,1.34897,5.10663,-2.23724,0.75454,9.51818,1.60922,0.40255,-3.58045,1.18369,0.02408,0.21582,11776,-19.418,-35.159,-12.236,148.415,-0.374,15.295,5,54.8631,,,,NaN,,,,0 / 0,60018,2018-08-09 08:43:57:902
-1.21378,0.60899,7.10643,-0.48739,1.61363,9.66069,2.11916,-0.16632,-0.32855,0.69907,0.60316,-0.26859,11380,-22.861,-34.12,-3.337,145.173,-9.471,2.888,5,45.4542,,,,NaN,,,,0 / 0,60518,2018-08-09 08:43:58:402
-0.5043,1.84547,6.79118,-0.86623,0.78418,9.73679,-0.55297,-0.52806,-2.51333,0.19347,-0.22636,-0.24741,10928,-15.747,-37.677,-7.283,156.155,-4.313,5.152,5,55.0712,,,,NaN,,,,0 / 0,61020,2018-08-09 08:43:58:904
-0.19682,1.33701,6.14272,-0.79701,2.04321,9.55827,-0.53398,-1.08783,-3.03219,0.65813,-0.13861,0.66216,10260,-17.67,-37.703,-5.205,153.495,-9.726,5.774,5,54.759,,,,NaN,,,,0 / 0,61518,2018-08-09 08:43:59:402
0.97986,1.68814,6.29048,-0.33367,1.89167,9.61669,1.10181,-0.20349,-3.55597,-0.02277,-0.39149,-0.32762,10184,-19.18,-35.025,-4.262,150.454,-10.385,4.992,5,63.8587,,,,NaN,,,,0 / 0,62019,2018-08-09 08:43:59:903
-2.32344,0.14658,8.11859,-0.24841,1.86289,9.62488,0.19553,0.8661,-4.04848,0.14175,-0.00626,-0.35023,10664,-15.164,-36.864,-3.432,157.117,-11.548,1.81,5,63.838,,,,NaN,,,,0 / 0,62519,2018-08-09 08:44:00:403
0.21774,1.05704,7.54013,-0.05481,1.59556,9.67582,2.68181,-0.04247,-3.04189,0.2849,-0.16222,-0.3372,9580,-16.769,-37.454,-3.137,154.722,-9.364,0.325,5,54.8779,,,,NaN,,,,0 / 0,63019,2018-08-09 08:44:00:903
-1.76233,0.85724,9.5184,0.00871,3.71123,9.07729,0.29564,-1.98053,-3.54748,0.09839,-0.33815,-0.12421,8784,-17.339,-34.288,2.829,152.559,-22.435,0.768,5,54.1969,,,,NaN,,,,0 / 0,63518,2018-08-09 08:44:01:402
-0.73581,1.76233,6.49446,0.35816,2.66318,9.43131,-1.31316,-1.01873,-2.22675,0.10103,-0.03578,-0.40623,8296,-13.037,-37.215,-1.678,159.82,-14.555,-1.334,5,52.6115,,,,NaN,,,,0 / 0,64019,2018-08-09 08:44:01:903
-0.03471,2.59743,5.36386,-0.29375,4.21946,8.84761,-0.70379,-1.37798,-3.29658,0.17656,0.27168,1.10646,7868,-16.295,-34.892,2.812,154.363,-25.484,1.902,5,51.2554,,,,NaN,,,,0 / 0,64519,2018-08-09 08:44:02:403
1.30527,2.86243,7.12198,1.22027,3.32572,9.14445,1.46032,-0.36663,-3.32603,-0.20805,-0.2343,-0.28853,6244,-9.625,-36.436,2.747,163.33,-19.824,-7.601,5,60.1396,,,,NaN,,,,0 / 0,65019,2018-08-09 08:44:02:903
-2.01118,0.24408,6.50941,-0.40753,1.65968,9.65659,0.46414,-1.25497,-0.49287,0.0593,0.71394,0.06677,4520,-11.411,-35.074,-4.898,161.858,-9.155,0.808,5,61.1043,,,,NaN,,,,0 / 0,65518,2018-08-09 08:44:03:402
-3.0395,1.27898,3.17442,-2.4637,0.9859,9.44079,-0.38986,-0.04789,-5.09978,0.84567,0.52641,0.07695,3836,-12.119,-33.768,-10.185,157.055,-4.175,14.758,5,62.2874,,,,NaN,,,,0 / 0,66018,2018-08-09 08:44:03:902
4.46141,4.36513,5.97163,0.98467,4.6293,8.58897,0.00967,-1.01864,-5.66017,0.47182,-0.23227,0.62326,3772,-25.183,-24.73,5.411,132.203,-28.168,-6.54,5,61.8311,,,,NaN,,,,0 / 0,66519,2018-08-09 08:44:04:403
-0.03529,5.89413,10.00475,0.43947,3.31469,9.21901,-2.34063,3.31405,2.35966,1.39667,-0.85881,0.06758,4420,-13.47,-33.949,-0.731,158.017,-17.155,0.411,5,50.052,,,,NaN,,,,0 / 0,67019,2018-08-09 08:44:04:903
0.80159,1.88795,8.04083,1.10063,2.40336,9.44367,0.62563,0.33057,1.22936,0.89331,-0.05655,0.75012,1400,-20.605,-30.331,0.262,143.79,-14.186,-6.648,5,52.4434,,,,NaN,,,,0 / 0,67519,2018-08-09 08:44:05:403
-0.27937,0.99782,9.08112,-0.03202,2.14759,9.56855,-0.69478,-1.46451,0.74839,-0.85475,0.67709,-1.57359,1250,-17.146,-32.089,-2.742,150.848,-13.535,-2.023,5,60.6732,,,,NaN,,,,0 / 0,68019,2018-08-09 08:44:05:903
-0.37747,1.2748,6.44601,0.9057,2.40682,9.46347,-0.96047,0.0735,1.01255,0.14644,0.26762,0.26225,1364,-17.36,-34.872,2.228,153.297,-14.207,-5.467,5,62.0087,,,,NaN,,,,0 / 0,68519,2018-08-09 08:44:06:403
1.2,2.88396,11.31181,1.23579,2.48416,9.40597,0.11423,1.52259,-0.63481,-0.36688,-0.44077,-0.36407,880,-20.018,-34.834,1.358,149.069,-15.681,-6.543,5,60.7085,,,,NaN,,,,0 / 0,69019,2018-08-09 08:44:06:903
1.26819,2.33839,10.39117,1.06301,1.91169,9.5596,-0.47537,0.50399,-0.17039,-0.17465,-0.1954,0.32719,550,-18.266,-35.133,0.752,152.196,-11.241,-6.345,5,59.2903,,,,NaN,,,,0 / 0,69518,2018-08-09 08:44:07:402
-1.37888,1.06363,8.06953,-0.79469,1.68279,9.62845,-0.49593,-0.74305,-0.44663,0.37021,-0.25916,0.02361,550,-20.764,-34.709,-4.541,147.962,-9.263,2.748,5,58.0639,,,,NaN,,,,0 / 0,70019,2018-08-09 08:44:07:903
-0.48634,2.00041,4.1459,-1.18461,1.90634,9.54636,-4.3284,-2.75641,3.51015,2.43575,-2.242,-0.01242,880,-15.202,-39.012,-0.517,159.458,-2.083,16.777,5,54.1781,,,,NaN,,,,0 / 0,70518,2018-08-09 08:44:08:402
-0.78606,2.17748,10.7208,-0.83075,1.66231,9.62897,0.83697,1.35863,-1.0231,-0.16957,0.26476,0.08163,880,-19.234,-38.091,-0.183,153.355,-9.759,4.931,5,44.0799,,,,NaN,,,,0 / 0,71019,2018-08-09 08:44:08:903
-0.85066,0.84589,10.46655,-0.46264,1.61359,9.66192,0.34722,-0.70688,3.08775,-0.12967,0.2733,-0.04826,550,-24.005,-37.738,-1.035,147.236,-11.029,2.716,5,61.7092,,,,NaN,,,,0 / 0,71518,2018-08-09 08:44:09:402
-0.05385,1.48058,8.96565,-0.40255,0.87456,9.75928,0.66207,0.78957,0.1245,-0.05698,-0.19418,-0.20769,550,-23.254,-35.596,-3.952,146.921,-5.708,2.008,5,57.8026,,,,NaN,,,,0 / 0,72019,2018-08-09 08:44:09:903
0.34396,0.53241,8.76704,-0.46221,0.58371,9.77834,-0.93392,-0.45674,1.14037,0.47975,-0.14125,-0.00468,880,-16.069,-37.424,-4.913,156.148,-3.412,2.706,5,49.6441,,,,NaN,,,,0 / 0,72518,2018-08-09 08:44:10:402
-1.75754,0.87877,11.03066,-0.30231,0.43441,9.79236,-1.27869,1.0409,-0.20307,-0.14575,-0.04861,0.0851,880,-8.549,-39.862,-5.296,167.038,-2.539,1.768,5,62.4757,,,,NaN,,,,0 / 0,73018,2018-08-09 08:44:10:902
-0.55215,0.06282,12.4155,-0.51216,0.75642,9.76401,0.00254,-0.07768,2.96707,0.36633,0.25153,0.9458,880,-20.308,-37.402,-4.297,151.225,-3.921,2.488,5,59.8068,,,,NaN,,,,0 / 0,73518,2018-08-09 08:44:11:402
-0.91347,1.32205,10.50662,-0.59238,1.32259,9.69898,-0.23292,0.01686,0.87999,-0.54158,0.31709,0.50352,880,-36.604,-26.848,-3.421,125.684,-7.751,3.495,5,54.8145,,,,NaN,,,,0 / 0,74018,2018-08-09 08:44:11:902
0.35951,0.6694,6.56267,-0.2841,2.3093,9.52664,2.15085,-2.38038,-0.58001,0.58177,-0.00768,-0.18143,880,-39.439,-20.233,-4.761,115.344,-13.62,1.708,5,64.5785,,,,NaN,,,,0 / 0,74518,2018-08-09 08:44:12:402
-0.68495,1.67319,7.79556,0.36177,3.07132,9.30626,-0.11217,-1.07587,4.4339,2.03502,0.52641,1.03967,880,-39.685,-16.974,-3.519,110.9,-12.954,-3.254,5,63.8585,,,,NaN,,,,0 / 0,75019,2018-08-09 08:44:12:903
0.51564,3.73102,11.54572,-0.38815,2.87121,9.36888,2.45394,0.93197,4.90566,0.10918,-0.02153,-0.50153,880,-42.661,-8.516,-7.481,99.159,-16.481,1.479,5,65.479,,,,NaN,,,,0 / 0,75519,2018-08-09 08:44:13:403
0.82373,4.1743,12.25519,0.12062,3.53336,9.1472,-0.12565,0.76884,2.55595,-0.69023,0.00861,0.10994,550,-40.862,-14.871,-3.769,106.792,-22.316,0.06,5,63.5216,,,,NaN,,,,0 / 0,76019,2018-08-09 08:44:13:903
-0.11546,4.33221,5.93036,-0.0006,3.88232,9.00544,-0.88641,-1.38763,0.75422,0.20589,0.38979,0.53204,880,-45.045,-5.836,-6.238,93.986,-23.321,0.004,5,61.5939,,,,NaN,,,,0 / 0,76520,2018-08-09 08:44:14:404
0.45164,1.26941,6.59737,0.26373,3.85124,9.01492,1.54493,-1.9371,0.12861,0.30647,0.78644,-0.24313,880,-45.219,-4.576,-9.462,90.474,-21.927,-3.12,5,61.8578,,,,NaN,,,,0 / 0,77019,2018-08-09 08:44:14:903
-0.51746,2.29054,13.87991,-0.11611,3.22065,9.26198,-0.5199,1.04117,1.65753,-0.12621,0.06644,0.45406,1492,-44.82,-1.799,-14.139,86.803,-19.173,0.718,5,60.7466,,,,NaN,,,,0 / 0,77518,2018-08-09 08:44:15:402
1.16829,4.09712,10.76386,0.26001,3.96681,8.96477,0.63182,0.23159,2.10692,-0.33797,-0.08871,0.09364,2512,-44.395,7.796,-16.623,71.623,-24.145,-0.878,5,65.5216,,,,NaN,,,,0 / 0,78018,2018-08-09 08:44:15:902
0.16869,3.34457,8.51102,0.47843,3.73664,9.05423,-0.60468,-1.16962,-3.02567,-0.85841,-0.20844,-0.03218,2080,-46.542,5.951,-13.101,76.108,-22.398,-3.025,5,61.3506,,,,NaN,,,,0 / 0,78518,2018-08-09 08:44:16:402
-1.3035,2.08476,5.48708,0.41586,4.27881,8.81415,0.80442,-2.9561,0.31156,0.13625,0.46594,-0.2191,2412,-47.809,6.374,-18.698,72.687,-25.869,-2.701,5,49.9021,,,,NaN,,,,0 / 0,79018,2018-08-09 08:44:16:902
2.95752,1.82813,6.15169,1.21729,3.55433,9.05844,1.01028,-1.89374,3.09736,1.16373,-0.30455,-0.40419,2488,-48.25,2.75,-16.399,76.559,-21.25,-7.654,5,56.0916,,,,NaN,,,,0 / 0,79518,2018-08-09 08:44:17:402
0.20578,3.91887,11.5535,0.50953,2.72385,9.40699,-0.46391,1.69863,0.44243,-0.08548,0.24216,0.28117,2744,-47.113,-1.465,-15.005,84.558,-17.351,-3.559,5,69.2829,,,,NaN,,,,0 / 0,80019,2018-08-09 08:44:17:903
0.04845,3.52284,10.55449,0.88775,3.2206,9.22009,-0.97694,-0.73108,-1.52189,-0.79224,-0.03496,-0.12054,2652,-49.579,-0.514,-16.745,81.665,-21.694,-5.378,5,61.5734,,,,NaN,,,,0 / 0,80520,2018-08-09 08:44:18:404
-1.18266,1.2748,7.68848,0.59823,3.02794,9.30828,1.1783,-1.9101,-0.12546,-0.11705,0.6608,-0.15497,2728,-50.304,-8.33,-13.635,92.694,-17.985,-3.677,5,54.6826,,,,NaN,,,,0 / 0,81018,2018-08-09 08:44:18:902
0.31883,1.25325,11.88251,-0.01819,2.59376,9.4574,-0.04596,-0.35969,1.91466,0.2287,0.2444,0.22844,3844,-47.244,0.964,-17.027,83.372,-15.306,-0.038,5,61.1764,,,,NaN,,,,0 / 0,81518,2018-08-09 08:44:19:402
-1.33641,2.64946,11.14192,-0.28722,2.10108,9.57462,-0.88627,0.59838,1.89693,-0.58109,-0.50797,-0.41173,4608,-39.261,-3.835,-18.933,89.719,-13.337,1.876,5,58.7254,,,,NaN,,,,0 / 0,82018,2018-08-09 08:44:19:902
1.23769,0.81776,10.59755,0.09234,2.68132,9.43252,0.22043,-0.75142,-0.5851,0.02977,-0.25833,0.10036,4056,-43.584,-7.44,-16.02,92.926,-15.868,-0.561,5,59.431,,,,NaN,,,,0 / 0,82518,2018-08-09 08:44:20:402
0.92123,2.57111,8.6797,0.60906,2.7159,9.40337,0.15575,-0.1559,-0.27893,0.12038,0.29999,0.23088,3700,-45.634,2.187,-19.081,79.853,-16.078,-3.706,5,58.0615,,,,NaN,,,,0 / 0,83018,2018-08-09 08:44:20:902
-0.0706,1.92384,6.30124,0.22634,2.82469,9.38831,0.89286,-2.73678,1.96194,-0.04556,-0.19237,-0.91101,4032,-46.719,-5.267,-18.916,88.101,-17.468,-2.442,5,58.0079,,,,NaN,,,,0 / 0,83519,2018-08-09 08:44:21:403
0.95653,2.06203,9.15469,1.59098,1.93504,9.48129,-1.21303,0.025,-0.0075,-0.4917,-0.52873,-1.55078,1250,-28.65,-38.19,-6.331,141.844,-11.38,-9.526,5,52.5669,,,,NaN,,,,0 / 0,84019,2018-08-09 08:44:21:903
0.6993,2.3396,7.07353,1.6893,2.26208,9.39147,-1.1799,0.04867,0.28281,0.54004,0.05829,0.13376,1250,-22.375,-41.556,-4.657,151.863,-13.336,-10.197,5,61.0945,,,,NaN,,,,0 / 0,84519,2018-08-09 08:44:22:403
1.08215,2.04648,9.99037,1.24653,2.0515,9.50831,0.3764,0.3492,0.18834,0.03812,0.28288,-0.37569,1250,-21.255,-39.154,-5.801,151.254,-11.977,-8.365,5,57.9401,,,,NaN,,,,0 / 0,85018,2018-08-09 08:44:22:902
-2.59563,1.52962,9.85757,-2.55182,1.64078,9.32558,-0.20161,-0.42845,2.67526,0.70966,1.06865,-1.61288,1250,0.327,-43.719,-9.848,176.384,-9.632,15.304,5,60.0258,,,,NaN,,,,0 / 0,85519,2018-08-09 08:44:23:403
-4.10908,3.24408,6.00633,-1.5902,5.56926,7.9136,-3.15017,-2.28113,-2.31739,-0.0081,-1.64885,0.8448,880,13.332,-39.481,11.418,204.19,-34.442,19.806,5,62.95,,,,NaN,,,,0 / 0,86019,2018-08-09 08:44:23:903
-1.86583,3.92783,11.61749,-0.70541,3.40454,9.16962,8.73675,3.75576,0.49372,0.37511,2.81938,-1.74239,880,3.336,-46.028,-0.162,183.974,-20.314,4.399,5,65.0098,,,,NaN,,,,0 / 0,86520,2018-08-09 08:44:24:404
8.48195,2.7739,10.78659,3.33196,3.86633,8.37376,-4.22587,-0.3944,-2.99654,-0.84091,-1.26239,3.04921,880,-9.86,-44.786,2.594,164.99,-30.606,-14.728,5,68.903,,,,NaN,,,,0 / 0,87019,2018-08-09 08:44:24:903
3.47377,1.58705,9.66675,4.19121,1.86652,8.66719,-1.01971,-0.24264,0.05028,-0.60919,0.01776,0.20543,1250,-28.114,-39.178,-1.924,145.661,-10.972,-25.807,5,62.7661,,,,NaN,,,,0 / 0,87518,2018-08-09 08:44:25:402
1.51884,1.45067,10.81232,2.32596,1.72702,9.36897,-0.59834,-0.02092,0.88609,0.05786,0.42317,0.2207,1372,-29.413,-40.593,-5.191,144.965,-10.142,-14.644,5,63.5669,,,,NaN,,,,0 / 0,88018,2018-08-09 08:44:25:902
1.69949,1.77669,8.75926,1.78292,2.43044,9.33191,-0.36453,-0.724,0.78558,0.42477,0.08557,0.59598,1250,-36.407,-31.895,-4.695,129.68,-12.953,-10.423,5,67.0484,,,,NaN,,,,0 / 0,88519,2018-08-09 08:44:26:403
2.45862,2.64886,8.56485,2.02562,2.38543,9.29392,0.14527,-0.03403,-0.12246,-0.05452,0.02022,-0.06924,1250,-38.663,-31.024,-2.6,126.115,-14.078,-12.295,5,61.2286,,,,NaN,,,,0 / 0,89018,2018-08-09 08:44:26:902
1.44945,2.05425,8.87114,1.01838,2.05485,9.53472,0.68038,0.25123,-0.85773,-0.22313,0.08699,-0.03604,1340,-35.947,-33.957,-6.212,131.42,-12.707,-6.384,5,63.2535,,,,NaN,,,,0 / 0,89519,2018-08-09 08:44:27:403
0.65562,1.72704,9.5513,0.77663,2.16136,9.53393,-0.16115,-0.36482,0.44164,0.09776,0.04199,0.02441,1460,-34.906,-34.549,-6.819,133.123,-12.186,-4.635,5,53.1319,,,,NaN,,,,0 / 0,90018,2018-08-09 08:44:27:902
1.44884,2.21815,8.31839,1.13343,2.27909,9.47056,-0.25602,-0.24143,0.67929,0.06825,-0.14023,-0.1794,1332,-32.274,-35.483,-5.966,135.65,-13.439,-6.825,5,53.4708,,,,NaN,,,,0 / 0,90519,2018-08-09 08:44:28:403
-1.45245,2.0076,13.37981,1.25698,1.95244,9.52777,-1.91561,1.98018,-2.54109,-1.20987,-0.02051,-0.61595,1250,-23.82,-42.082,-7.611,149.718,-11.484,-7.516,5,56.7898,,,,NaN,,,,0 / 0,91018,2018-08-09 08:44:28:902
1.70967,-0.31703,17.53734,1.31573,1.98124,9.51388,0.2454,0.40621,3.60352,-0.25185,-0.37541,-0.14458,1944,-23.804,-42.13,-5.251,149.182,-13.958,-7.39,5,58.8536,,,,NaN,,,,0 / 0,91518,2018-08-09 08:44:29:402
-0.36671,2.77031,11.05399,0.85563,3.2722,9.20494,-1.15986,0.65118,1.43827,0.29935,1.55226,0.65523,1250,-32.224,-35.95,2.295,136.366,-19.492,-5.311,5,52.2489,,,,NaN,,,,0 / 0,92019,2018-08-09 08:44:29:903
0.41455,4.69234,5.66774,0.61732,3.7985,9.02002,0.07294,0.28828,0.06702,0.71962,1.03506,0.46017,2104,-42.12,-23.642,2.576,117.773,-22.789,-3.915,5,48.8643,,,,NaN,,,,0 / 0,92518,2018-08-09 08:44:30:402
-0.75316,2.67519,10.80872,1.13726,3.62755,9.0398,-0.02925,-0.05278,-3.05831,-0.15573,0.09474,0.29625,3364,-43.684,-16.496,3.897,107.947,-21.71,-7.17,5,52.5854,,,,NaN,,,,0 / 0,93018,2018-08-09 08:44:30:902
2.49571,4.74738,2.98898,2.14098,4.94824,8.19155,-0.24039,-1.70738,-4.52657,0.24948,-0.7851,0.16431,3508,-43.55,-6.743,8.504,98.309,-27.658,-10.575,5,58.9932,,,,NaN,,,,0 / 0,93518,2018-08-09 08:44:31:402
1.70906,3.1382,8.0815,2.13061,2.85875,9.13556,-0.41626,0.07144,-0.35562,-0.04843,-0.38457,-0.5791,5004,-32.977,-20.558,8.781,121.293,-15.174,-12.106,5,51.059,,,,NaN,,,,0 / 0,94018,2018-08-09 08:44:31:902
2.45143,2.96951,3.61171,1.89288,5.34553,8.0008,0.5106,-3.6659,-3.63142,1.06029,0.30304,-0.25697,2408,-23.526,-19.304,16.724,128.152,-30.394,-14.705,5,46.269,,,,NaN,,,,0 / 0,94518,2018-08-09 08:44:32:402
0.05861,3.35475,4.88588,2.43649,3.2197,8.93686,-0.97289,-0.85933,-1.48213,-0.17201,-0.72299,-0.74301,6836,-6.145,-27.969,10.559,163.805,-19.365,-14.443,5,46.3959,,,,NaN,,,,0 / 0,95018,2018-08-09 08:44:32:902
3.55034,2.92345,6.42746,3.13981,3.02839,8.78299,1.39668,-0.59284,0.18797,1.31807,0.98232,0.61635,11344,-13.892,-27.014,10.622,148.378,-17.988,-19.671,5,48.5137,,,,NaN,,,,0 / 0,95519,2018-08-09 08:44:33:403
-2.00879,1.14737,11.09586,3.48516,1.73616,9.00054,-3.72803,-0.06342,-1.025,-0.47337,-0.27014,-1.15005,12776,-9.567,-34.993,5.135,162.184,-10.752,-20.606,5,51.8288,,,,NaN,,,,0 / 0,96019,2018-08-09 08:44:33:903
1.55891,2.6722,6.3515,2.82664,2.65785,9.00646,0.34921,-0.20217,-3.09514,0.65936,0.0815,0.24107,11856,-17.221,-31.079,6.432,148.863,-15.97,-19.018,5,59.5938,,,,NaN,,,,0 / 0,96518,2018-08-09 08:44:34:402
0.45523,1.98726,2.10782,1.63062,3.15316,9.14161,1.85214,-1.15698,-2.64791,0.93831,0.23523,-0.56221,12156,-22.488,-29.535,5.899,142.172,-15.194,-11.774,5,57.6707,,,,NaN,,,,0 / 0,97019,2018-08-09 08:44:34:903
-0.61617,1.11806,6.86475,1.35435,2.69554,9.33114,-0.50327,-1.92711,0.81456,0.53636,-0.13332,-0.03931,10212,-32.025,-29.425,4.184,130.674,-15.954,-8.258,5,57.1475,,,,NaN,,,,0 / 0,97519,2018-08-09 08:44:35:403
1.12761,2.31805,4.25838,1.27254,2.82595,9.30403,0.3018,-0.47669,-4.03232,0.17087,0.5934,-0.58908,12660,-27.664,-38.156,6.363,142.275,-15.578,-9.338,5,56.139,,,,NaN,,,,0 / 0,98019,2018-08-09 08:44:35:903
-0.04189,0.49474,7.29247,0.80667,2.83271,9.3539,-0.69087,-2.04979,0.11965,-0.05515,0.29327,-0.5732,13328,-11.092,-38.513,2.716,163.525,-16.79,-4.929,5,49.7051,,,,NaN,,,,0 / 0,98518,2018-08-09 08:44:36:402
2.17986,4.01996,3.14153,0.81788,2.14865,9.53335,3.28949,0.88603,-0.48524,0.99289,0.15868,-0.77518,13672,1.724,-34.056,-1.41,183.604,-12.656,-4.903,5,58.4248,,,,NaN,,,,0 / 0,99019,2018-08-09 08:44:36:903
0.31166,2.65067,7.68131,2.15704,2.25551,9.29679,-2.30724,0.20582,-1.52726,0.15601,-0.18544,0.19791,14500,16.254,-30.113,-10.281,212.534,-12.799,-12.296,5,59.6727,,,,NaN,,,,0 / 0,99519,2018-08-09 08:44:37:403
